,tweet,gender,profession,ideology_binary,ideology_multiclass
10987,El argumento del [POLITICAL_PARTY] para defender la ley de sedición:. “Hace 41 años la derecha quiso dar un golpe contra la democracia con tricornios y hoy lo hacen con togas”. El [POLITICAL_PARTY] ya no se diferencia de Podemos ni de [POLITICAL_PARTY].,1,1,1,2
10988,@user Cierto. Aquí los únicos que saben cómo se aplica la Ley son los activistas de Podemos.,1,1,1,2
10989,@user Me alegra saberlo. Los algoritmos de Twitter son muy raros y nunca sabes a quién le estás llegando. Un abrazo.,1,1,1,2
10990,@user Los cachorros de Pablo Iglesias. Llevan muchos años montando escraches a mujeres en la Complutense.,1,1,1,2
10991,"4. Siguiendo la moda progre de atacar a la policía, dificultó su labor e, incluso, los denunció. ¿Resultado? San Francisco vio aumentar su tasa de delitos de forma espectacular. En particular, de asesinatos y robos.. Muchos empezaron a dejar la ciudad.",1,1,1,2
10992,El Tribunal Constitucional sentencia que las Cortes deben respetar la Constitución. Y ahora saldrán algunos a decir que eso es de fachas golpistas.,1,1,1,2
10993,Y aquí tenemos a dos amables activistas explicándole de manera muy didáctica a una peligrosa fascista cómo sufren ellos la violencia política.,1,1,1,2
10994,Llevan riéndose de todos nosotros desde que llegaron al puesto. Y cobrando +100.000€ al año por hacerlo.,1,1,1,2
10995,"En resumen:. Si matas a un ratón con una escoba en tu casa: cárcel. Si das un golpe de estado y malversas millones: indultos, rebajas de penas y apoyo del Gobierno de España.",1,1,1,2
10996,"En resumen, [POLITICIAN] ha convertido la ""Comisión de Secretos Oficiales"" en la ""Comisión que me asegura muchas cámaras en mi próxima rueda de prensa"".",1,1,1,2
10997,"En 1995 pagamos 150.434 millones de euros impuestos. En 2021, pues, pagamos un 70% MÁS en impuestos que en 1995 (en valores constantes, descontando la inflación). En 2022, la recaudación del Estado está creciendo al 20%.",1,1,1,2
10998,"Es llamativo que Podemos nunca haya condenado esta violencia política, la del “Rodea el Congreso”. Quizá porque la promovieron ellos, claro.",1,1,1,2
10999,"[POLITICIAN] y ZP podrían haber demostrado su compromiso con el feminismo viajando a Irán para denunciar el régimen ahí. En vez de ello, demostrarán su compromiso con el peronismo viajando a Argentina para apoyar a una condenada por corrupción como Cristina Kirchner.",1,1,1,2
11000,"@user Un monumento a @user es una infamia? No sé qué os metieron en la cabecita de niños, pero os hicieron mucho daño…",1,0,1,3
11001,"Es mediodía y todavía nadie me ha llamado fascista, me siento raro…",1,0,1,3
11002,"Muchos jóvenes quizá no sepan q en 1977 hubo elecciones generales, de las cuales salió un Parlamento en el q se sentaron juntos gente q había hecho la guerra en los dos bandos, y se entendieron. Olvidaron sus rencillas y se reconciliaron por el bien de las generaciones futuras.",1,0,1,3
11003,¡Una gran experiencia de hermanos! 😁👏🏼 Gracias por estos ratitos. Un placer haber estado con vosotros 😉 [HASHTAG] @user,1,0,1,3
11004,"@user Pues disculpe y gracias por la aclaración, leí la noticia y la di por buena, saludos.",1,0,1,3
11005,"Ayer [POLITICIAN] sacó la peor audiencia televisiva de un presidente en 40 años de democracia. Un 5,9% en la 1 de TVE. La gente ya no lo aguanta…",1,0,1,3
11006,"@user Los jueces aplican las leyes, si no lo hicieran prevaricarían, ellos no tienen la culpa de q los legisladores no tengan ni idea de legislar y promulguen leyes q consiguen el efecto contrario del q perseguían, igual debería dimitir alguien…",1,0,1,3
11007,"Lo de los machotes con machete es una moda importada, como Jalogüin, aquí nunca hubo de eso…",1,0,1,3
11008,"Dicho esto, mi agradecimiento y mi respeto por su incansable defensa de España desde el Congreso, q nunca tendría q haber dejado…",1,0,1,3
11009,Seguimos esperando alguna declaración de @user sobre el asesinato de [HASHTAG] a manos de su madre en Gijón. Para el @user hay víctimas de 1ª y de 2ª según si las mata un hombre o una mujer.. 500 millones al año nos cuesta ese chiringuito…,1,0,1,3
11010,"@user Estimado amigo, el reinado de Juan Carlos 1º ha sido, sin lugar a dudas, el más largo y fecundo período de paz, libertad, progreso y convivencia democrática de toda nuestra larga historia. Obviar eso por ciertos “errores” propios de la condición humana no me parece justo.",1,0,1,3
11011,"[POLITICIAN] asegura que ""gente del [POLITICAL_PARTY]"" le ha ofrecido ""un buen trato, vía reforma del código penal y un indulto"", qué cosas…",1,0,1,3
11012,"@user Para la Hermandad no es un asunto fácil. Probablemente la Macarena hubiera sido quemada, como otras muchas imágenes, si Queipo no toma la ciudad, lo cual no le exime de los posibles crímenes y abusos q se pudieran cometer después, asunto difícil de juzgar 86 años después…",1,0,1,3
11013,"@user me parece una heroína, recibiendo ataques furibundos por todas partes y aguanta el chaparrón sin inmutarse, con ese temple castizo tan español. Dice lo q piensa y no le tiene miedo a nada ni a nadie, al revés, se crece en el castigo con esa bravura q ya se perdió…",1,0,1,3
11014,¡Y 5️⃣! Conmigo viviréis una de las noches más surrealistas de toda mi vida… ¡que coincidió con uno de los partidos más importantes de mi carrera! Vais a alucinar con . La podréis ver pronto en @user,1,0,1,3
11015,"Claro q si Rosa,la pastilla de las 10.00 q se te ha olvidado….con lo q me gusta a mi la tortilla de papas!! Y montar en bicicleta po claroooooo….",1,0,1,3
11016,𝙀𝙉𝘿𝘼𝙑𝘼𝙉𝙏 🟡 Seguimos con la preparación. Cada vez queda menos ⚽🧤,1,0,1,3
11017,Orgulloso de poder redebutar con esta camiseta tras 17 años 💛 Primeros minutos con buenas sensaciones 🔝🧤,1,0,1,3
11018,El único tweet q puedo compartir de este ser humano en mi vida😅😂….me levanto y me voy!!!💨💨💨💨,1,0,1,3
11019,☺️🙏🏻 @user los tuyos son más bonitos y de más calado pero….😂😂😂 ESTOY LLEGANDO!!🚜🎯,1,0,1,3
11020,"Un autobús, la @user  @user y Luis Aragonés... ¿Qué podía salir mal? 🚌🇪🇸⚽🔙😂 [HASHTAG] [HASHTAG] @user",1,0,1,3
11021,"𝗗𝗢𝗡 𝗥𝗔𝗙𝗔𝗘𝗟 𝗡𝗔𝗗𝗔𝗟 𝗣𝗔𝗥𝗘𝗥𝗔. Así, en MAYÚSCULAS. Historia viva del deporte español y ejemplo de todo.. Tus 🥚🥚 están al nivel de tu LEYENDA @user !! Gracias por tanto 👏🏼🔝👑🇪🇸 [HASHTAG] [HASHTAG]",1,0,1,3
11022,"@user Muchas felicidades Nuria!! Que venga cargado de arte y cositas buenas, un abrazoo",1,0,1,3
11023,"Estoy de acuerdo con el titular, muy de acuerdo…",1,0,1,3
11024,@user Qué categoría de jugador!! Aquel Madrid era una maravilla para los q éramos niños en los 60-70,1,0,1,3
11025,"@user Con la q está cayendo, esta obscenidad puede ser la puntilla para el ególatra este…",1,0,1,3
11026,Gran trabajo del equipo para conseguir el objetivo. Seremos el primer club español en jugar la @user 🔝🏆🇪🇺 ¡A por más! Endavant @user 💛,1,0,1,3
11027,¡A octavos de la ! 🚀💛 Gran esfuerzo del equipo para conseguir la victoria ante un rival muy competitivo. Mucha suerte al @user para lo que resta de temporada.,1,0,1,3
11028,𝗛𝗮𝘀𝘁𝗮 𝗲𝗹 𝗳𝗶𝗻𝗮𝗹 ➡️ 𝗩𝗜𝗟𝗟𝗔𝗥𝗥𝗘𝗔𝗟 💛 Victoria de oficio y fe para seguir compitiendo por los puestos de cabeza 💪🏼,1,0,1,3
11029,"La fe es algo que mantiene “viva” a mucha gente, cada uno a su propia manera y respetando todo tipo de creencias 🙏🏼. No es la mejor foto pero quien me conozca sabe que habla por sí sola. Son momentos que uno tiene con ÉL a su manera. ¡¡Dios bendiga siempre vuestras casas!! ❤️",1,0,1,3
11030,Privilegiado. No puedo ser más feliz. Gracias a tod@s por vuestro afecto y cariño en este día tan especial. ¡Se os quiere! ❤️,1,0,1,3
11031,Los Reina Ruiz os desean 𝗙𝗘𝗟𝗜𝗭 𝗡𝗔𝗩𝗜𝗗𝗔𝗗 𝗬 𝗙𝗘𝗟𝗜𝗭 𝗔𝗡̃𝗢 𝗡𝗨𝗘𝗩𝗢 🎄💫🥂 ¡Nuestros mejores deseos para tod@s! ¡Os queremos! ❤️,1,0,1,3
11032,Feliz por el regreso y la victoria en mi partido 1️⃣5️⃣0️⃣ como groguet 💛 ¡Queremos más! ¡Vamos a por más! [HASHTAG],1,0,1,3
11033,No se puede aguantar…😅😂🤣❤️. Viva lo nuestro y viva vosotros @user . Muchísimas gracias por este ratito de ARTE y tantas risas!!,1,0,1,3
11034,"@user Toda la razón, si señor!! CuanDo Menos…🙏🏻 disculpe y gracias!",1,0,1,3
11035,⚽️🇪🇸🏆 14 años de la Eurocopa de 2008. ¡¡Inolvidable!! ¿Cómo lo celebrasteis? 🎉🤪 [HASHTAG],1,0,1,3
11036,¡Estamos en los dieciseisavos de la ! 🏆🔛 Trabajada victoria en un campo complicado contra un dignísimo rival 👊🏼🟡,1,0,1,3
11037,Raíces. Tradición. Pasión. Cultura. Una forma de vivir y sentir. Orgulloso de ser andaluz. Feliz día a toda mi gente. ¡¡𝗩𝗶𝘃𝗮 𝗔𝗻𝗱𝗮𝗹𝘂𝗰𝗶́𝗮!! 💚🥰,1,0,1,3
11038,¡𝗚𝗥𝗔𝗖𝗜𝗔𝗦 𝗣𝗜𝗣𝗜𝗧𝗔! Fue un placer disfrutar de ti y compartir momentos de tu carrera. Mucha suerte en tus nuevos retos @user ⚽️❤️🔝,1,0,1,3
11039,Q maravilla de democracia la que defiende esta gente…si es que es pa comerselos…pues claro que si!!! Así con todo!! NOVIEMBRE x favor…adelantateeeeeeeeee ya!!,1,0,1,3
11040,"Ayer Hu Jintao fue públicamente acusado, con referencias al periodo en el que gobernó:. Xi: “Hace 10 años, había demasiado formalismo, burocracia. desarrollo desigual e insostenible, culto al dinero, individualismo, nihilismo...”",1,1,0,1
11041,Acabo de poner tu tuit en manos de los abogados de mi empresa con la esperanza de provocar una loca escalada de amenazas ridículas.,1,1,0,1
11042,"-Los think tanks y el propio gob. ucraniano se quejan de que España está mandando muy poca ayuda militar. -Moncloa dice que eso no es así, pero no detalla qué y cuánto, haciendo imposible la comparación. Y con este juego llevamos meses. Por @user .",1,1,0,1
11043,"He tenido que traer a mi hija a urgencias (nada grave) justo hoy. Una doctora sola, cabreadísima, sin celador ni enfermera. Impresionante el caos que hay montado.",1,1,0,1
11044,España negocia con Alemania la entrada en el escudo antimisiles europeo. [POLITICIAN] se reúne mañana con Scholz en La Coruña.,1,1,0,1
11045,"Al final, 51-49 para los demócratas en el Senado.. Otro candidato trumpista que muerde el polvo. .",1,1,0,1
11046,"El fútbol ya solo me interesa cuando escucho hablar a @user . Hoy, en el podcast de @user .",1,1,0,1
11047,Esto es una maravilla. Redadas laborales en las 'big four' que acaban de madrugada. Las [POLITICIAN] son los nuevos speakeasy: sitios donde se junta la gente por la noche para hacer cosas que están prohibidas.,1,1,0,1
11048,"Desde Londres quieren decirnos algo en su crónica del partido.. ""Mi Gran Noche by Raphael, a gay icon back home, boomed round the place"".",1,1,0,1
11049,He pasado un buen rato en esta tienda de souvenirs con un bigote falso.,1,1,0,1
11050,"La Stampa, titular por arriba con Meloni, pero la foto para Irán.",1,1,0,1
11051,"""Ha bastado una encuesta contraria para que las alarmas se hayan disparado..."".",1,1,0,1
11052,"No se si meter a [POLITICIAN] en esa facultad formaba parte de una estrategia para calentar la campaña y movilizar a su electorado.. Buscado o casual, no le podia haber salido mejor.",1,1,0,1
11053,"@user Lo siento. Al margen de tus insultos, no discuto con cuentas de gente que no tiene el valor para escribir con su foto y su nombre. Hay que dar la cara por las ideas.. Eso es lo que hicieron esos españoles históricos que tanto admiras (a los que les daría vergüenza tu cobardía)",1,1,0,1
11054,"@user ""Que admitieron a trámite"". Si tu comprensión lectora es buena, detectará que está redactado en pasado. El TC pronunciándose sobre hechos pasados: ok. El TC evitando debates: mal. Es sencillo",1,1,0,1
11055,@user No se si le habrán dedicado tanto tiempo.,1,1,0,1
11056,"Hemos desplegado en 5 piezas los problemas de la sanidad española. La atención primaria y Madrid como síntomas más evidentes de un modelo agotado. El engranaje montado en los 80 ha funcionado muy bien, pero no da más de sí. La panorámica de @user .",1,1,0,1
11057,"Si creas algo tan exitoso como fue Facebook, tiendes a pensar que puedes volver a hacerlo. Pero lo más normal es que no puedas volver a hacerlo. .",1,1,0,1
11058,"EEUU (y el resto detrás) le dicen a China: ""Ahora sois vosotros los que vais a tener que hacer test antes de venir. Vuestro gobierno ha sido tan irresponsable con su estrategia covid, que NO os vamos a dejar entrar sin testar. Habéis perdido tres años con este circo"".",1,1,0,1
11059,Que te investiguen las autoridades ya no solo no penaliza electoralmente. Al revés: impulsa la candidatura.. Hasta ese punto de desconfianza con el sistema hemos llegado. Y pinta que irá empeorando.,1,1,0,1
11060,"¿Qué dicen los gobiernos que se abstienen en la ONU a la hora de votar sobre la invasion de Ucrania?. Tailandia, por ejemplo, enuncia este “si, pero”…. Vía @user",1,1,0,1
11061,Esta actitud ante cualquier cosa que suene divertida es oro y debería ser patrimonio de la humanidad.,1,1,0,1
